Type,Vessel_Name,Built,Size_Dwt,Builder,Sold,En_Bloc,Price,Sellers,Buyers,SOx_Scrubber_Fitted,Eco_Engine,Newbuild_Price,Scrap_Price,TCR_6M,TCR_1Yr,TCR_3Yrs,TCR_5Yrs,TCR_1Yr_Class,Age_Yrs,Builder_Country,China,India,Indonesia,Japan,Other,Philippines,South_Korea,Taiwan,Vietnam,Class
Bulk,Wooyang Queen,1997,71298,Namura Shipbuilding,2020-02-11,0,4.5,Woo Yang Shipping,Undisclosed interests,0,0,27,4.60066,,9800,10100,9850,11050,23,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Apuana D,1998,31962,Saiki Hvy. Ind.,2020-02-06,0,3.45,ESA Shpmngt,Chinese interests,0,0,21.1,2.6125,8000,8250,8000,8000,9500,22,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Arcadia,2002,50362,Shanghai Shipyard,2020-02-06,0,4,Seven Seas Maritime,Chinese interests,0,0,25.5,3.6423,10062.5,9812.5,9375,9375,9812.5,18,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Novo Mesto,2005,53626,Sinopacific Zhejiang,2020-02-04,0,6.3,Splosna Plovba,Indonesian interests,0,0,25.5,3.6423,10062.5,9812.5,9375,9375,9812.5,15,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Shinyo Alliance,2005,176269,Universal SB (Tsu),2020-02-03,0,14,Shinyo International,South Korean interests,0,0,49.5,8.13732,11375,13500,12375,13250,14500,15,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Bettys Beauty,2006,76863,Sasebo HI,2020-02-02,0,10,Zihni Group,Clients of Five Ocean,0,0,27,4.60066,,10100,10375,10125,11350,14,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Mariana,1998,50655,Namura Shipbuilding,2020-02-01,0,5,Masterbulk,Undisclosed interests,0,0,25.5,3.6423,10062.5,9812.5,9375,9375,9812.5,22,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Mobilana,1998,50655,Namura Shipbuilding,2020-02-01,0,5,Masterbulk,Clients of Grieg Star Shipping,0,0,25.5,3.6423,10062.5,9812.5,9375,9375,9812.5,22,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Triton Valk,2009,55651,Mitsui SB (Chiba),2020-01-31,0,11.3,Triton Navigation,Undisclosed interests,0,0,25.5,3.73815,10062.5,9812.5,9375,9375,9812.5,11,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Phoenix Bay,2006,74759,Hudong Zhonghua,2020-01-24,0,8.1,Smart-Trans Shpg,Undisclosed interests,0,0,27,4.78226,,10375,10500,10250,11625,14,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Aquacarrier,2011,175935,Jinhai Heavy Ind,2020-01-23,0,18,C Transport Maritime,Undisclosed interests,0,0,49.5,8.45853,12125,13500,12125,14750,14500,9,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,Nova Gorica,2008,53321,Sinopacific Dayang,2020-01-21,0,8,Splosna Plovba,Undisclosed interests,0,0,25.5,3.73815,10000,9750,9375,9375,9750,12,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Ocean Sapphire,2012,93029,COSCO Dalian SY,2020-01-21,0,13,Noble Group,Greek interests,0,0,34.5,,,,,,,8,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Ocean Garnet,2010,93143,COSCO Dalian SY,2020-01-20,0,11,Noble Group,Undisclosed interests,0,0,34.5,,,,,,,10,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Afterhours,2007,74456,Hudong Zhonghua,2020-01-17,0,9,Kassian Maritime,Clients of Niriis Shipping,0,0,27,4.78226,,10500,10625,10375,11750,13,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Dream Canary,2015,180528,Tsuneishi Zosen,2020-01-15,0,34.9,Nissen Kaiun,Clients of Navios Holdings,0,1,49.5,8.45853,13125,14625,13250,15750,14625,5,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Pan Kyla,2012,79454,Jinhai Heavy Ind,2020-01-15,0,11,Pan Ocean,Undisclosed interests,0,0,27,4.78226,,10250,10375,10125,11500,8,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Frieda Selmer,2004,55718,Mitsui SB (Tamano),2020-01-14,0,9,Oskar Wehr,Undiclosed interests,0,0,25.5,3.73815,9687.5,9687.5,9375,9375,9687.5,16,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Georgia,2000,28685,Imabari SB (Imabari),2020-01-14,0,3.9,Kallianis Bros,Undisclosed interests,0,0,21.1,2.68125,8187.5,8187.5,8000,8000,9562.5,20,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Mineral Noble,2004,170649,Hyundai HI (Ulsan),2020-01-14,0,13.5,Bocimar NV,Clients of STX Marine Services,0,0,49.5,8.45853,12125,13625,12250,14750,14625,16,South Korea,0,0,0,0,0,0,1,0,0,Capesize
Bulk,Easter N,2013,58740,Kawasaki HI Kobe,2020-01-10,0,15,Mitsui OSK Lines,Greek interests,0,0,25.5,3.73815,9687.5,9687.5,9375,9375,9687.5,7,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Majestic Sky,2014,81949,Tsuneishi Tadotsu SB,2020-01-10,0,21.6,Diamond Star Shpg,Japenese interests,0,1,27.5,4.78226,,11500,11500,11125,11500,6,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Nord Fuji,2011,55628,Mitsui SB (Tamano),2020-01-10,0,13.7,Norden A/S,Far Eastern interests,0,0,25.5,3.73815,9687.5,9687.5,9375,9375,9687.5,9,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Global Garland,2009,32115,Hakodate Dock,2020-01-09,0,7,NYK Bulk & Projects,Greek interests,0,0,21.1,2.68125,8250,8250,8000,8000,9562.5,11,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Vanessa Oldendorff,2015,38165,Naikai Innoshima,2020-01-02,0,17.5,Oldendorff Carriers,Italian interests,0,1,23.5,2.68125,9375,9687.5,9250,9250,9687.5,5,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Patrick Star,2004,52454,Tsuneishi Zosen,2019-12-29,0,10,Karya Sumber Energy,Indonesian interests,0,0,25.5,3.59512,10125,9875,9625,9625,9875,15,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Underdog,2006,74444,Hudong Zhonghua,2019-12-28,0,8,Kassian Maritime,Greek interests,0,0,27,4.73343,,10750,10750,10625,12250,13,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Nord Everest,2016,60436,Oshima Shipbuilding,2019-12-27,0,23,Norden A/S,Japanese interests,0,1,25.5,3.59512,10125,11562.5,11000,11000,9875,3,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Bayern S,1994,26441,Hakodate Dock,2019-12-24,0,3,VRS Maritime,Undisclosed interests,0,0,21.1,2.58,8375,8375,8000,8000,9687.5,25,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Georgios S,2006,55725,Mitsui SB (Tamano),2019-12-23,0,10,Blue Seas Shpg,Vietnamese interests,0,0,25.5,3.59512,10125,9875,9625,9625,9875,13,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Draco Ocean,2013,58605,Nantong COSCO KHI,2019-12-20,0,14.8,Diamond Star Shpg,Thai interests,0,0,25.5,3.59512,10125,9875,9625,9625,9875,6,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Coos Bay,2012,28214,I-S Shipyard,2019-12-17,0,8.3,STC Shipping Pte Ltd,Undisclosed interests,0,0,21.1,2.58,8625,8687.5,8000,8000,9750,7,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Costas L,1997,43929,Daewoo (DSME),2019-12-16,0,4,LPL Shipping,Chinese interests,0,0,23.5,2.58,9687.5,9750,9250,9250,9750,22,South Korea,0,0,0,0,0,0,1,0,0,Handysize
Bulk,Jin Ming,2001,50354,Shanghai Shipyard,2019-12-16,0,5.46,Jinhui Shpg & Trans,Chinese interests,0,0,25.5,3.59512,10500,10250,9625,9625,10250,18,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Ken Ten*,1997,24086,Saiki Hvy. Ind.,2019-12-16,1,2.67,Inui Global Logistic,Chinese interests,0,0,21.1,2.58,8625,8687.5,8000,8000,9750,22,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ken Yu*,1999,24115,Saiki Hvy. Ind.,2019-12-16,1,2.67,Inui Global Logistic,Chinese interests,0,0,21.1,2.58,8625,8687.5,8000,8000,9750,20,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Vincent Gemma,2010,56872,Taizhou Sanfu,2019-12-14,0,9.8,Vincent Shipping AS,Clients of Nanjing King Ship Management,0,0,25.5,3.59512,10500,10250,9625,9625,10250,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,N/B Tsuneishi Zhoushan SS-214,2020,63600,Tsuneishi Zhoushan,2019-12-11,0,28,Unknown,Japanese interests,0,1,25.5,3.59512,10500,11750,11000,11000,10312.5,-1,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Qi Xiang 22,2012,75658,Shanghai Shipyard,2019-12-11,0,14.35805,Ningbo Fonwa Shpg,Chinese interests,0,0,27,4.73343,,11375,11125,11125,12875,7,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Grand Thalia,2011,115429,Jiangnan Changxing,2019-12-09,0,16,Pacific Time Shpg.,Clients of Profy PP,0,1,39.5,,,,,,,8,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Lodestar Princess,2005,31901,Hakodate Dock,2019-12-06,0,6,Nippon Yusen Kaisha,Vietnamese interests,0,0,21.1,2.58,8687.5,8687.5,8000,8000,9750,14,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Tenacity Bay,2008,56937,Jiangsu Hantong HI,2019-12-06,0,8.8,Pioneer Marine,Undisclosed interests,0,0,25.5,3.59512,10500,10312.5,9625,9625,10312.5,11,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Lovely Klara,2002,28186,Minaminippon (Ozai),2019-12-05,0,4,Azure Maritime Pte,Undisclosed interests,0,0,21.1,2.58,8562.5,8687.5,8000,8000,9687.5,17,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Cielo di Pisa,2008,32248,Kanda Zosensho,2019-12-04,0,8,Misuga Kaiun Co Ltd,Undisclosed interests,0,0,21.1,2.58,8562.5,8687.5,8000,8000,9687.5,11,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,IVS Augusta,2015,57689,Tsuneishi Cebu,2019-12-04,0,18,Nisshin Shipping,Japanese interests,0,1,25.5,3.59512,10562.5,10125,9625,9625,10125,4,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Bao Xiang,2013,56810,Xiamen Shipbuilding,2019-12-03,0,11.6,Luhai Shpg,Chinese interests,0,0,25.5,3.59512,10562.5,10125,9625,9625,10125,6,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Brazen,2014,28284,Imabari SB (Imabari),2019-12-03,0,9.4,Blue Wall Shipping,Clients of Stellar Navigation,0,0,21.1,2.58,8562.5,8687.5,8000,8000,9687.5,5,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Fortune Era,1997,27369,HHIC (Yeongdo),2019-12-03,0,3.6,Alkon Holdings Inc.,U.A.E interests,0,0,21.1,2.58,8562.5,8687.5,8000,8000,9687.5,22,South Korea,0,0,0,0,0,0,1,0,0,Handysize
Bulk,Glyfada,1995,45455,Tsuneishi Zosen,2019-11-28,0,4,Eastern Med,Clients of DCT Shipping,0,0,25.5,3.54349,10250,10250,9625,9625,10250,24,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Azul Fortuna,2005,203095,Universal SB (Tsu),2019-11-27,0,15.8,Fukunaga Kaiun,European interests,0,0,51.5,,,,,,,14,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Coral Emerald,2007,75632,Sanoyas,2019-11-27,0,11.5,Biko Kisen,Undisclosed interests,0,0,27,4.73343,,11000,10875,10875,12250,12,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Harvest Festival,1998,72497,Imabari SB Marugame,2019-11-27,0,5.3,ADM Shipping,Chinese interests,0,0,27,4.73343,,11000,10875,10875,12250,21,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Orient Tribune,2011,33458,Weihai Samjin SY,2019-11-27,0,8.75,Interorient Nav,Clients of Oceanfleet Shipping,0,0,21.1,2.54597,8562.5,8687.5,8000,8000,9500,8,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Zhen Yu 85,2011,24500,Zhejiang Zhenyu,2019-11-27,0,6.19423,Zhenyu Shipping,Chinese interests,0,0,21.1,2.54597,8562.5,8687.5,8000,8000,9500,8,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Grand Bridge,1997,45916,Halla Eng.,2019-11-26,0,4.1,Overseas Bulker Ent,Chinese interests,0,0,25.5,3.54349,10250,10250,9625,9625,10250,22,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,MS Atlantic,2010,33421,Qidong Daoda HI,2019-11-26,0,5.5,Ayships,Undisclosed interests,0,0,21.1,2.54597,8562.5,8687.5,8000,8000,9500,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Tatjana,2009,56758,Jiangsu Hantong HI,2019-11-25,0,8,Peter Dohle,Chinese interests,0,0,25.5,3.54349,10250,10250,9625,9625,10250,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Graig Cardiff,2012,34827,CSC Jiangdong,2019-11-22,0,8,Graig Shipping,German interests,0,0,21.1,2.54597,8562.5,8687.5,8000,8000,9500,7,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,KM Tokyo,2010,83483,Sanoyas,2019-11-22,0,16,Nissen Kaiun,Undisclosed interests,0,0,27.5,4.73343,,12250,12125,11875,12250,9,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,N/B Iwagi Zosen 515,2020,63400,Iwagi Zosen,2019-11-22,0,28,Ultrabulk Shipping,Japanese interests,0,1,25.5,3.54349,10250,11500,11000,11000,10250,-1,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Maria L*,2003,50338,Jiangnan Shipyard,2019-11-20,0,6.5,Vrontados Shipping,Chinese interests,0,0,25.5,3.54349,11125,10437.5,9625,9625,10437.5,16,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Prinsesa Maganda,2012,28361,I-S Shipyard,2019-11-20,0,8.6,SKM Korea Co Ltd,Undisclosed interests,0,0,21.1,2.54597,8687.5,8912.5,8000,8000,9875,7,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Aargau,2010,32790,Jiangsu Universe SB,2019-11-19,0,6.3,Massoel Shipping,Greek interests,0,0,21.1,2.54597,8687.5,8912.5,8000,8000,9875,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Atalanta,2001,32256,Saiki Hvy. Ind.,2019-11-19,0,5.2,Alexandria Shipping,Vietnamese interests,0,0,21.1,2.54597,8687.5,8912.5,8000,8000,9875,18,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Calm Bay,2006,37534,Saiki Hvy. Ind.,2019-11-14,0,7.8,Pioneer Marine,Undisclosed interests,0,0,23.5,2.54597,9937.5,10312.5,9250,9250,10312.5,13,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Lord,2004,52504,Tsuneishi Cebu,2019-11-13,0,5.34,Voyage Shipholding,Chinese interests,0,0,25.5,3.54349,11875,10875,9750,9750,10875,15,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Clio,2005,73691,Jiangnan Shipyard,2019-11-12,0,7.4,Diana Shipping,Undisclosed interests,0,0,27,4.73343,,11375,11125,11125,12625,14,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Desert Eagle,2002,74141,Daewoo (DSME),2019-11-12,0,8.3,Atlantic Bulk,Vietnamese interests,0,0,27,4.73343,,11375,11125,11125,12625,17,South Korea,0,0,0,0,0,0,1,0,0,Panamax
Bulk,Dora Oldendorff,2010,33108,Zhejiang Zhenghe SB,2019-11-12,0,6,Oldendorff Carriers,Undisclosed interests,0,0,21.1,2.54597,8812.5,8912.5,8000,8000,10312.5,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Biograd,2010,37729,Jiangsu Eastern,2019-11-07,0,7,Tankerska Plovidba,Chinese interests,0,0,23.5,2.54597,10750,10625,9250,9250,10625,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Mary Lina,2007,52454,Tsuneishi Zosen,2019-11-06,0,10.2,Pavimar SA,Vietnamese interests,0,0,25.5,3.54349,12750,11750,9750,9750,11750,12,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Mimosa,2002,52479,Kanasashi K.K.,2019-11-06,0,7,Trade Fortune Inc.,Indonesian interests,0,0,25.5,3.54349,12750,11750,9750,9750,11750,17,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Le Ruby,1996,45950,CSBC (Keelung),2019-11-05,0,3.2,GMZ Ship,Chinese interests,0,0,25.5,3.54349,12750,11750,9750,9750,11750,23,Taiwan,0,0,0,0,0,0,0,1,0,Handymax
Bulk,Akson Sara,2001,50913,Oshima Shipbuilding,2019-11-04,0,6.7,Akson Denizcilik,Undisclosed interests,0,0,25.5,3.54349,12750,11750,9750,9750,11750,18,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Jal Kumud,2008,76302,Imabari SB Marugame,2019-11-04,0,12.75,Tolani Group of Shpg,Undisclosed interests,0,0,27,4.73343,,11875,11500,11500,13125,11,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Meghna Princess,1995,47574,Oshima Shipbuilding,2019-11-04,0,3.5,Meghna Marine,Chinese interests,0,0,25.5,3.54349,12750,11750,9750,9750,11750,24,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Minxin,1997,45428,Oshima Shipbuilding,2019-11-04,0,3.6,Skaarup Mgmt (H.K.),Chinese interests,0,0,25.5,3.54349,12750,11750,9750,9750,11750,22,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Arethusa-I,2001,75319,Hyundai Samho HI,2019-11-01,0,6.5,Dubai Navigation,Greek interests,0,0,27,4.73343,,11875,11500,11500,13125,18,South Korea,0,0,0,0,0,0,1,0,0,Panamax
Bulk,Krania,2010,57696,STX Dalian,2019-11-01,0,10.7,Neda Maritime Agency,Clients of Econav,0,0,25.5,3.54349,12750,11750,9750,9750,11750,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,IVS Magpie,2011,28240,Imabari SB (Imabari),2019-10-31,0,10.3,Island View Shpg.,Japanese interests,0,0,21.32,2.71839,8875,8750,8000,8000,10750,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Eternal Triumph,2012,55830,I.H.I. (Kure),2019-10-30,0,14.25,Clio Marine,Greek interests,0,1,25.75,3.7841,13625,11875,9750,9750,11875,7,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Niki,2006,101652,2 Mai Shipyard,2019-10-28,0,12.1,Kondinave,U.A.E interests,0,0,34.75,,,,,,,13,Other,0,0,0,0,1,0,0,0,0,no-class
Bulk,Fortune Symphony,2016,57809,Tsuneishi Zosen,2019-10-25,0,20.5,Kambara Kisen KK,Japanese interests,0,1,25.75,3.7841,13625,11875,9750,9750,11875,3,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Thurgau,2011,32790,Jiangsu Universe SB,2019-10-25,0,6.7,Massoel Shipping,Greek interests,0,0,21.32,2.71839,8875,8750,8000,8000,10750,8,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Bramco 1,1990,36700,COSCO HI (Guangdong),2019-10-23,0,2.93903,Bramco WLL,Clients of Sunrise International,0,0,23.75,2.71839,11625,10625,9250,9250,10625,29,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Baolong,1998,46658,Mitsui SB (Tamano),2019-10-22,0,4,Luhai Shpg,Undisclosed interests,0,0,25.75,3.7841,13750,11937.5,9750,9750,11937.5,21,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Centenario Blu,2011,55594,Mitsui SB (Tamano),2019-10-22,0,14,Meiji Shipping Co,Clients of New Vision,0,0,25.75,3.7841,13750,11937.5,9750,9750,11937.5,8,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Panforce,2004,28492,Imabari SB (Imabari),2019-10-22,0,5.9,Arista Shipping SA,Greek interests,0,0,21.32,2.71839,9000,8750,8000,8000,10625,15,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Oregon,2002,74204,Oshima Shipbuilding,2019-10-18,0,7,Cardiff Marine,Indonesian interests,0,0,27.25,4.8584,,13250,12125,11375,14250,17,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Stove Phoenix,2007,55840,Kawasaki HI Kobe,2019-10-18,0,11,Stove Shipping AS,Indonesian interests,0,0,25.75,3.7841,13750,11937.5,9750,9750,11937.5,12,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Bulk Seoul,2019,208000,New Times SB,2019-10-16,0,42,2020 Bulkers,Clients of Ocean Yield,1,1,52,,,,,,,0,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Bulk Shanghai,2019,208000,New Times SB,2019-10-16,0,42,2020 Bulkers,Clients of Ocean Yield,1,1,52,,,,,,,0,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Forza,1997,28564,Kanda Zosensho,2019-10-15,0,3.2,Amber Denizcilik,Chinese interests,0,0,21.32,2.71839,9000,8750,8000,8000,10625,22,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Grasshopper,2002,53146,Imabari SB Marugame,2019-10-15,0,6,British Marine,Bangladesh interests,0,0,25.75,3.7841,14125,11812.5,9750,9750,11812.5,17,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,King Sugar,2010,28196,I-S Shipyard,2019-10-15,0,7.25,Santoku Shipping,Undisclosed interests,0,0,21.32,2.71839,9000,8750,8000,8000,10625,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Shiny Halo,2011,61496,Shin Kasado Dock,2019-10-15,0,16.5,Murakami Sekiyu,Clients of Empros Lines,0,0,25.75,3.7841,14125,13812.5,11250,11250,11812.5,8,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Real Happiness,2005,76602,Imabari SB Marugame,2019-10-14,0,10.2,Pavimar SA,Greek interests,0,0,27.25,4.8584,,13375,12250,11500,14625,14,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,KS Flora,2015,35678,Tsuneishi Cebu,2019-10-11,0,15.5,Kumiai Senpaku KK,European interests,0,1,23.75,2.71839,11500,10625,9250,9250,10625,4,Philippines,0,0,0,0,0,1,0,0,0,Handysize
Bulk,Mangarella,2009,82654,Tsuneishi Zosen,2019-10-11,0,15,Misuga Kaiun Co Ltd,Greek interests,0,0,27.75,4.8584,,14625,13500,12750,14625,10,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Falcon Trader*,2016,81895,Tsuneishi Zhoushan,2019-10-09,1,25,Nisshin Shipping,Clients of CDB Leasing,0,1,27.75,4.8584,,14125,13500,12750,14125,3,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Trustn Trader I*,2015,82293,Oshima Shipbuilding,2019-10-09,1,25,Nisshin Kaiun,Clients of CDB Leasing,0,1,27.75,4.8584,,14125,13500,12750,14125,4,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Trustn Trader II*,2015,82293,Oshima Shipbuilding,2019-10-09,1,25,Nisshin Kaiun,Clients of CDB Leasing,0,1,27.75,4.8584,,14125,13500,12750,14125,4,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Global Endeavor,2008,32139,Hakodate Dock,2019-10-08,0,8,Nippon Yusen Kaisha,Vietnamese interests,0,0,21.32,2.71839,9000,8750,8000,8000,10625,11,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Lowlands Scheldt,2011,33178,Kanda Zosensho,2019-10-07,0,10.5,Santoku Shipping,Undisclosed interests,0,0,21.32,2.71839,9000,8750,8000,8000,10625,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Jo Jin Maru,2012,98697,Tsuneishi Zhoushan,2019-10-04,0,19,Kambara Kisen KK,Clients of Anglo International,0,0,34.75,,,,,,,7,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Tai Health,2001,51008,Oshima Shipbuilding,2019-10-04,0,6.5,Taiwan Navigation,Undisclosed interests,0,0,25.75,3.7841,14125,11750,9750,9750,11750,18,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,IDship Bulker,2008,28361,Imabari SB Marugame,2019-10-01,0,7.8,ID Shipping,Undisclosed interests,0,0,21.32,2.71839,9000,8750,8000,8000,10625,11,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Nord Tokyo,2009,28343,Imabari SB Marugame,2019-10-01,0,7.75,Konlink Shipping Pte,Clients of Sea Star Ships,0,0,21.32,2.71839,9000,8750,8000,8000,10625,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Seacliff,2009,28343,Imabari SB Marugame,2019-10-01,0,7,Shoei Kisen Kaisha,Undisclosed interests,0,0,21.32,2.71839,9000,8750,8000,8000,10625,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Seas 11*,2013,37202,Zhejiang Ouhua SB,2019-10-01,1,11,Woodstreet Inc,Dutch interests,0,0,23.75,2.71839,11500,10625,9250,9250,10625,6,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Seas 5*,2012,37205,Zhejiang Ouhua SB,2019-10-01,1,11,Woodstreet Inc,Dutch interests,0,0,23.75,2.71839,11500,10625,9250,9250,10625,7,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Dolce,2007,76525,Imabari SB Marugame,2019-09-30,0,11,Fukunaga Kaiun,Clients of SwissMarine Inc.,0,0,27.25,4.54988,,12850,12225,11475,14100,12,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,East Bay,1997,29517,Dalian Shipyard,2019-09-30,0,4,Eastmark Associates,Clients of Deval Shpg Group,0,0,21.32,2.58113,9000,8750,8000,8000,10625,22,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Ribbon,2005,53206,Imabari SB (Imabari),2019-09-30,0,9,Pavimar SA,Vietnamese Interests,0,0,25.75,3.5955,13875,12000,9750,9750,12000,14,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Chance,2004,75926,Tsuneishi Zosen,2019-09-27,0,9.6,Transmed Shipping,Undisclosed interests,0,0,27.25,4.54988,,12850,12225,11475,14100,15,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Odisseus,2003,51187,New Century SB,2019-09-27,0,5,Geus Ship,Chinese interests,0,0,25.75,3.5955,13875,12000,9750,9750,12000,16,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,He De,2009,32993,Zhejiang Tenglong,2019-09-26,0,9.07066,Qingdao Marine,Clients of Tangshan Dongfang,0,0,21.55,2.58113,9187.5,8875,8000,8000,10562.5,10,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Ocean Exporter,2002,28461,Imabari SB (Imabari),2019-09-26,0,4.95,Pacific Basin Shpg,Chinese interests,0,0,21.55,2.58113,9187.5,8875,8000,8000,10562.5,17,Japan,0,0,0,1,0,0,0,0,0,Handysize
