DATE,TTM_10
1962-09-07,0.0411816869597448
1962-09-10,0.0410283287177446
1962-09-11,0.040984757423004
1962-09-12,0.0410504031040952
1962-09-13,0.0409620834204556
1962-09-14,0.0408450394058597
1962-09-17,0.0409525936798261
1962-09-18,0.0408691621166797
1962-09-19,0.0408984135787362
1962-09-20,0.0408545214263598
1962-09-21,0.0409386202890845
1962-09-24,0.0407598184584739
1962-09-25,0.0406656561420469
1962-09-26,0.0405930246862674
1962-09-27,0.040603160421218
1962-09-28,0.0406303808549986
1962-10-01,0.0404688811146452
1962-10-02,0.0404634777880128
1962-10-03,0.0403384640614262
1962-10-04,0.040389414024661
1962-10-05,0.0405812972640724
1962-10-08,0.0406214250591033
1962-10-09,0.0407207155956582
1962-10-10,0.0406997635770643
1962-10-11,0.0407231126555141
1962-10-15,0.0406858023483185
1962-10-16,0.0406395154611354
1962-10-17,0.0406026157199388
1962-10-18,0.040423368849021
1962-10-19,0.0401338704411311
1962-10-22,0.0402998248007989
1962-10-23,0.0406792062122485
1962-10-24,0.0406801508391819
1962-10-25,0.0406603777603367
1962-10-26,0.0405323102188286
1962-10-29,0.0404142723844811
1962-10-30,0.0404484242549912
1962-10-31,0.0404409118992797
1962-11-01,0.0403132882800445
1962-11-02,0.040208470560962
1962-11-05,0.0402238475038559
1962-11-07,0.0401092724959031
1962-11-08,0.0400793187219139
1962-11-09,0.0399084881977427
1962-11-13,0.0400416236519818
1962-11-14,0.0397659849312331
1962-11-15,0.0403989128771332
1962-11-16,0.0405480688872826
1962-11-19,0.0404816153552234
1962-11-20,0.0403887687494859
1962-11-21,0.0403316482601104
1962-11-23,0.0403865991730556
1962-11-26,0.0404779020207211
1962-11-27,0.0404578170559644
1962-11-28,0.0399441912702121
1962-11-29,0.039938961298007
1962-11-30,0.0400749908254556
1962-12-03,0.0399784724452905
1962-12-04,0.0399608193035994
1962-12-05,0.0403418243391127
1962-12-06,0.040131536677563
1962-12-07,0.0399043732149689
1962-12-10,0.0396857674203661
1962-12-11,0.0395999885205867
1962-12-12,0.0394498075590604
1962-12-13,0.0393875977262981
1962-12-14,0.0395696718921363
1962-12-17,0.0392152048920897
1962-12-18,0.0389502170449239
1962-12-19,0.0390261013915838
1962-12-20,0.038991783597625
1962-12-21,0.0391587893996663
1962-12-24,0.0387865524353352
1962-12-26,0.0387828027857624
1962-12-27,0.0389235054521093
1962-12-28,0.0393261438285979
1962-12-31,0.0396195269105466
1963-01-02,0.0389637628422068
1963-01-03,0.0387786489108091
1963-01-04,0.0390131300118119
1963-01-07,0.0389243662488632
1963-01-08,0.0387336456823182
1963-01-09,0.038871085699353
1963-01-10,0.0388826054330622
1963-01-11,0.0387528839701397
1963-01-14,0.038909476678227
1963-01-15,0.0389255557555779
1963-01-16,0.0388547394107739
1963-01-17,0.0390707734614855
1963-01-18,0.039086761503925
1963-01-21,0.039056466067946
1963-01-22,0.0388989455678452
1963-01-23,0.0387833305914593
1963-01-24,0.0389017844423671
1963-01-25,0.0387723014576042
1963-01-28,0.0386753192036471
1963-01-29,0.0387028841444306
1963-01-30,0.0387827382363717
1963-01-31,0.0393984686037834
1963-02-01,0.0395115258050585
1963-02-04,0.0396969435060008
1963-02-05,0.0398042363717694
1963-02-06,0.0398717756649201
1963-02-07,0.0399246165814702
1963-02-08,0.039974027056779
1963-02-11,0.040130662979299
1963-02-13,0.0399910924982978
1963-02-14,0.0397648713575056
1963-02-15,0.0400188154136059
1963-02-18,0.0401455085063382
1963-02-19,0.0401539067834653
1963-02-20,0.0401922189775463
1963-02-21,0.040321361192333
1963-02-25,0.0404736486748694
1963-02-26,0.040436686565013
1963-02-27,0.0403931612562052
1963-02-28,0.040277274898183
1963-03-01,0.0404021679402695
1963-03-04,0.0403224762049268
1963-03-05,0.0403282992976093
1963-03-06,0.0402430300843599
1963-03-07,0.0402838252823268
1963-03-08,0.0402898909399496
1963-03-11,0.0403135419564302
1963-03-12,0.0403538937086108
1963-03-13,0.0403333868744369
1963-03-14,0.0402959184324647
1963-03-15,0.0403030191085647
1963-03-18,0.0402539554737313
1963-03-19,0.0403301129761924
1963-03-20,0.0403465608832578
1963-03-21,0.0402785586846004
1963-03-22,0.0403508228600529
1963-03-25,0.0404684426189463
1963-03-26,0.040592299977869
1963-03-27,0.0405928832236457
1963-03-28,0.0407348057046626
1963-03-29,0.0406413795587841
1963-04-01,0.0406517836616402
1963-04-02,0.0407086416893292
1963-04-03,0.0407231763296492
1963-04-04,0.0407190357782332
